Node_A,Node_B,
SM17209  ,SM17342  ,
SM17342  ,SM17413  ,
SM17413  ,SM17493  ,
SM17493  ,SM17649  ,
SM19025  ,SM18927  ,
SM19025  ,SM19029  ,
SM25285  ,SM24705  ,
SM25285  ,SM25282  ,
SM25285  ,SM26328  ,
SM26328  ,SM26446  ,
SM26510  ,SM26446  ,
SM26510  ,SM26612  ,
SM26612  ,SM26790  ,
SM26790  ,SM26959  ,
SM26959  ,SM27120  ,
SM27120  ,SM27443  ,
SM27427  ,SM27443  ,
SM27427  ,SM28449  ,
SM28449  ,SM28581  ,
SM29396  ,SM29245  ,
SM29396  ,SM30481  ,
SM37965  ,SM37988  ,
SM42291  ,SM42386  ,
SM44110  ,SM43989  ,
SM45922  ,SM45662  ,
SM46220  ,SM46119  ,
SM46220  ,SM46274  ,
SM46274  ,SM46323  ,
SM46323  ,SM46382  ,
SM46382  ,SM46443  ,
SM46382  ,SM46466  ,
SM46382  ,SM46485  ,
SM46485  ,SM46466  ,
SM46485  ,SM46560  ,
SM46485  ,SM46502  ,
SM46502  ,SM46581  ,
SM46581  ,SM46639  ,
SM46581  ,SM46794  ,
SM46794  ,SM46639  ,
SM47665  ,SM47725  ,
SM47665  ,SM47619  ,
SM53355  ,SM53271  ,
SM53355  ,SM53387  ,
SM53355  ,SM53482  ,
SM53701  ,SM53482  ,
SM57734  ,SM57634  ,
SM57734  ,SM58899  ,
SM57734  ,SM58876  ,
SM62236  ,SM62155  ,
SM62236  ,SM62390  ,
SM64980  ,SM64904  ,
SM64980  ,SM65403  ,
SM71298  ,SM69282  ,
SM71298  ,SM71340  ,
SM73293  ,SM72766  ,
SM73293  ,SM73183  ,
SM73293  ,SM72937  ,
SM76374  ,SM75457  ,
SM76374  ,SM76393  ,
SM76374  ,SM77030  ,
SM77913  ,SM77030  ,
SM77913  ,SM77924  ,
SM81974  ,SM81775  ,
SM81974  ,SM82191  ,
SM84354  ,SM83590  ,
SM84354  ,SM84368  ,
SM84354  ,SM84445  ,
SM87106  ,SM86436  ,
SM87106  ,SM87114  ,
SM87106  ,SM87686  ,
SM100687 ,SM100689 ,
SM100687 ,SM101061 ,
SM101061 ,SM100966 ,
SM101061 ,SM101203 ,
SM101203 ,SM101235 ,
SM101203 ,SM101315 ,
SM101315 ,SM101235 ,
SM101235 ,SM101120 ,
SM101668 ,SM101679 ,
SM102715 ,SM102600 ,
SM102715 ,SM102858 ,
SM102858 ,SM102874 ,
SM104025 ,SM103917 ,
SM104025 ,SM104033 ,
SM105697 ,SM105704 ,
SM106408 ,SM106307 ,
SM106408 ,SM106415 ,
SM106415 ,SM106316 ,
SM106415 ,SM106420 ,
SM106420 ,SM106324 ,
SM106420 ,SM106429 ,
SM106429 ,SM106330 ,
SM106429 ,SM106437 ,
SM106437 ,SM106439 ,
SM106439 ,SM106444 ,
SM106444 ,SM106446 ,
SM106446 ,SM106452 ,
SM106452 ,SM106457 ,
SM106457 ,SM106461 ,
SM106461 ,SM106469 ,
SM106469 ,SM106475 ,
SM106475 ,SM106482 ,
SM106723 ,SM106670 ,
SM106723 ,SM106776 ,
SM106776 ,SM106836 ,
SM106968 ,SM106977 ,
SM107135 ,SM107058 ,
SM107535 ,SM107469 ,
SM107535 ,SM107437 ,
SM108695 ,SM108293 ,
SM108695 ,SM108676 ,
SM108695 ,SM108839 ,
SM108899 ,SM108839 ,
SM108899 ,SM108845 ,
SM108899 ,SM108850 ,
SM108899 ,SM109003 ,
SM109003 ,SM108966 ,
SM109003 ,SM109011 ,
SM109011 ,SM108978 ,
SM109011 ,SM109054 ,
SM109054 ,SM109051 ,
SM109238 ,SM109226 ,
SM109238 ,SM109265 ,
SM109265 ,SM109253 ,
SM109265 ,SM109317 ,
SM109534 ,SM109414 ,
SM109534 ,SM109529 ,
SM109584 ,SM109580 ,
SM109562 ,SM109559 ,
SM109562 ,SM109560 ,
SM109562 ,SM109566 ,
SM109566 ,SM109569 ,
SM109569 ,SM109575 ,
SM109600 ,SM109598 ,
SM109600 ,SM109602 ,
SM109607 ,SM109605 ,
SM109607 ,SM109608 ,
SM109608 ,SM109610 ,
SM109610 ,SM109611 ,
SM109611 ,SM109612 ,
SM109606 ,SM109601 ,
SM109570 ,SM109563 ,
SM109545 ,SM109533 ,
SM109545 ,SM109541 ,
SM109527 ,SM109523 ,
SM109527 ,SM109524 ,
SM109524 ,SM109496 ,
SM109548 ,SM109543 ,
SM109510 ,SM109473 ,
SM109473 ,SM109458 ,
SM109421 ,SM109411 ,
SM109344 ,SM109331 ,
SM109344 ,SM109355 ,
SM109355 ,SM109375 ,
SM109375 ,SM109321 ,
SM109321 ,SM109304 ,
SM109321 ,SM109244 ,
SM109151 ,SM109244 ,
SM109151 ,SM109120 ,
SM109151 ,SM109041 ,
SM108956 ,SM108950 ,
SM108956 ,SM108868 ,
SM108797 ,SM108868 ,
SM108797 ,SM108784 ,
SM108784 ,SM108765 ,
SM108765 ,SM108744 ,
SM108744 ,SM108721 ,
SM108721 ,SM108698 ,
SM108698 ,SM108670 ,
SM108670 ,SM108644 ,
SM108644 ,SM108611 ,
SM108611 ,SM108586 ,
SM108607 ,SM108587 ,
SM108468 ,SM108433 ,
SM108468 ,SM108505 ,
SM108505 ,SM108400 ,
SM108303 ,SM108311 ,
SM108303 ,SM108166 ,
SM108303 ,SM108225 ,
SM107575 ,SM107695 ,
SM107575 ,SM107523 ,
SM107575 ,SM107423 ,
SM106021 ,SM105979 ,
SM106021 ,SM105890 ,
SM104538 ,SM104509 ,
SM104538 ,SM104128 ,
SM104128 ,SM104023 ,
SM104128 ,SM103765 ,
SM102592 ,SM102985 ,
SM102592 ,SM102486 ,
SM102146 ,SM102031 ,
SM101842 ,SM101734 ,
SM101842 ,SM101411 ,
SM101411 ,SM101326 ,
SM101091 ,SM101004 ,
SM100920 ,SM100774 ,
SM100920 ,SM100448 ,
SM99647  ,SM99530  ,
SM98381  ,SM98437  ,
SM96754  ,SM96787  ,
SM96754  ,SM96718  ,
SM96718  ,SM96684  ,
SM96684  ,SM96650  ,
SM97247  ,SM97053  ,
SM97247  ,SM97356  ,
SM97356  ,SM97498  ,
SM97498  ,SM97655  ,
SM97380  ,SM97194  ,
SM95998  ,SM96060  ,
SM92894  ,SM92943  ,
SM92069  ,SM92138  ,
SM92069  ,SM92012  ,
SM92012  ,SM91949  ,
SM91106  ,SM91156  ,
SM90486  ,SM90556  ,
SM90486  ,SM90427  ,
SM86987  ,SM87041  ,
SM80312  ,SM80378  ,
SM69363  ,SM69522  ,
SM65760  ,SM65918  ,
SM65760  ,SM65549  ,
SM65549  ,SM65401  ,
SM59618  ,SM59867  ,
SM58831  ,SM58736  ,
SM58831  ,SM58937  ,
SM56153  ,SM56061  ,
SM52559  ,SM52755  ,
SM52559  ,SM50992  ,
SM50152  ,SM50359  ,
SM33935  ,SM33995  ,
SM33935  ,SM33555  ,
SM33555  ,SM33614  ,
SM33555  ,SM33003  ,
SM33003  ,SM33040  ,
SM33003  ,SM32576  ,
SM32576  ,SM32603  ,
SM30326  ,SM30265  ,
SM23584  ,SM23579  ,
SM16016  ,SM16235  ,
SM16016  ,SM15925  ,
SM13642  ,SM13548  ,
SM13642  ,SM13487  ,
SM13487  ,SM13548  ,
SM13487  ,SM13428  ,
SM13428  ,SM13481  ,
SM13428  ,SM13372  ,
SM13372  ,SM13332  ,
SM13332  ,SM13402  ,
SM13332  ,SM13282  ,
SM13228  ,SM13282  ,
SM13228  ,SM13164  ,
SM13228  ,SM13098  ,
SM13039  ,SM13098  ,
SM13039  ,SM12983  ,
SM12983  ,SM12957  ,
SM12957  ,SM12924  ,
SM12924  ,SM12894  ,
SM12732  ,SM12806  ,
SM12732  ,SM12675  ,
SM11706  ,SM11640  ,
SM11706  ,SM11774  ,
SM11820  ,SM11774  ,
SM11820  ,SM11874  ,
SM7886   ,SM7856   ,
SM7723   ,SM7856   ,
SM7723   ,SM7687   ,
SM7687   ,SM7836   ,
SM7687   ,SM7646   ,
SM7646   ,SM7814   ,
SM7646   ,SM7607   ,
SM7607   ,SM7577   ,
SM7577   ,SM7760   ,
SM7577   ,SM7552   ,
SM4534   ,SM4595   ,
SM4534   ,SM4550   ,
SM4534   ,SM4511   ,
SM4432   ,SM4511   ,
SM4457   ,SM4542   ,
SM5448   ,SM5578   ,
SM4413   ,SM4483   ,
SM4413   ,SM4477   ,
SM4413   ,SM4352   ,
SM4352   ,SM4409   ,
SM4352   ,SM4306   ,
SM4306   ,SM4360   ,
SM4306   ,SM4250   ,
SM4250   ,SM4314   ,
SM4250   ,SM4204   ,
SM2653   ,SM2749   ,
SM2653   ,SM2761   ,
SM2653   ,SM2573   ,
SM2573   ,SM2674   ,
SM2573   ,SM2504   ,
SM2504   ,SM2605   ,
SM2504   ,SM2439   ,
SM2439   ,SM2530   ,
SM2439   ,SM2371   ,
SM2371   ,SM2463   ,
SM2371   ,SM2304   ,
SM2304   ,SM2400   ,
SM2304   ,SM2244   ,
SM2244   ,SM2324   ,
SM2244   ,SM2191   ,
SM2191   ,SM2265   ,
SM2191   ,SM2135   ,
SM2135   ,SM2216   ,
SM2135   ,SM2121   ,
SM2121   ,SM2087   ,
SM2087   ,SM2167   ,
SM2087   ,SM2042   ,
SM2042   ,SM2118   ,
SM2042   ,SM2001   ,
SM2001   ,SM2084   ,
SM2001   ,SM1973   ,
SM1973   ,SM2051   ,
SM1973   ,SM1945   ,
SM1945   ,SM2021   ,
SM1945   ,SM1915   ,
SM1915   ,SM1997   ,
SM1915   ,SM1898   ,
SM1898   ,SM1978   ,
SM1898   ,SM1887   ,
SM1609   ,SM1637   ,
SM1741   ,SM1754   ,
SM1741   ,SM1820   ,
SM1741   ,SM1734   ,
SM1576   ,SM1565   ,
SM1389   ,SM1404   ,
SM1603   ,SM1621   ,
SM1603   ,SM1590   ,
SM1590   ,SM1572   ,
SM1572   ,SM1560   ,
SM1560   ,SM1535   ,
SM1535   ,SM1692   ,
SM1535   ,SM1505   ,
SM1313   ,SM1292   ,
SM1313   ,SM1265   ,
SM1265   ,SM1235   ,
SM1384   ,SM1420   ,
SM1384   ,SM1594   ,
SM1384   ,SM1353   ,
SM1353   ,SM1566   ,
SM1353   ,SM1326   ,
SM1208   ,SM1212   ,
SM724    ,SM734    ,
SM724    ,SM772    ,
SM724    ,SM713    ,
SM713    ,SM763    ,
SM713    ,SM704    ,
SM704    ,SM754    ,
SM704    ,SM693    ,
SM693    ,SM745    ,
SM693    ,SM682    ,
SM682    ,SM733    ,
SM682    ,SM674    ,
SM674    ,SM722    ,
SM674    ,SM667    ,
SM667    ,SM712    ,
SM667    ,SM658    ,
SM658    ,SM703    ,
SM658    ,SM648    ,
SM648    ,SM692    ,
SM648    ,SM638    ,
SM638    ,SM681    ,
SM638    ,SM632    ,
SM632    ,SM673    ,
SM632    ,SM628    ,
SM628    ,SM666    ,
SM628    ,SM621    ,
SM621    ,SM656    ,
SM621    ,SM615    ,
SM615    ,SM647    ,
SM615    ,SM612    ,
SM612    ,SM637    ,
SM612    ,SM608    ,
SM608    ,SM631    ,
SM608    ,SM602    ,
SM602    ,SM627    ,
SM602    ,SM595    ,
SM595    ,SM620    ,
SM595    ,SM589    ,
SM589    ,SM614    ,
SM589    ,SM585    ,
SM585    ,SM611    ,
SM585    ,SM582    ,
SM582    ,SM607    ,
SM582    ,SM576    ,
SM576    ,SM601    ,
SM576    ,SM572    ,
SM572    ,SM594    ,
SM572    ,SM568    ,
SM568    ,SM588    ,
SM568    ,SM564    ,
SM564    ,SM584    ,
SM564    ,SM559    ,
SM559    ,SM581    ,
SM559    ,SM553    ,
SM553    ,SM575    ,
SM553    ,SM549    ,
SM549    ,SM571    ,
SM549    ,SM545    ,
SM545    ,SM567    ,
SM545    ,SM540    ,
SM540    ,SM563    ,
SM540    ,SM534    ,
SM534    ,SM556    ,
SM534    ,SM530    ,
SM530    ,SM551    ,
SM530    ,SM525    ,
SM525    ,SM548    ,
SM525    ,SM521    ,
SM521    ,SM543    ,
SM521    ,SM515    ,
SM515    ,SM539    ,
SM515    ,SM504    ,
SM504    ,SM533    ,
SM504    ,SM498    ,
SM498    ,SM528    ,
SM498    ,SM491    ,
SM491    ,SM524    ,
SM491    ,SM485    ,
SM485    ,SM520    ,
SM485    ,SM478    ,
SM478    ,SM510    ,
SM478    ,SM471    ,
SM471    ,SM503    ,
SM471    ,SM464    ,
SM464    ,SM497    ,
SM464    ,SM456    ,
SM456    ,SM489    ,
SM456    ,SM449    ,
SM449    ,SM484    ,
SM449    ,SM443    ,
SM443    ,SM476    ,
SM443    ,SM436    ,
SM436    ,SM470    ,
SM436    ,SM430    ,
SM430    ,SM463    ,
SM430    ,SM423    ,
SM423    ,SM454    ,
SM423    ,SM416    ,
SM416    ,SM448    ,
SM416    ,SM408    ,
SM408    ,SM442    ,
SM408    ,SM400    ,
SM400    ,SM435    ,
SM400    ,SM393    ,
SM393    ,SM426    ,
SM393    ,SM383    ,
SM383    ,SM420    ,
SM383    ,SM375    ,
SM375    ,SM415    ,
SM375    ,SM369    ,
SM369    ,SM406    ,
SM369    ,SM359    ,
SM359    ,SM399    ,
SM359    ,SM354    ,
SM354    ,SM392    ,
SM354    ,SM350    ,
SM350    ,SM384    ,
SM350    ,SM344    ,
SM344    ,SM376    ,
SM344    ,SM338    ,
SM338    ,SM370    ,
SM338    ,SM332    ,
SM332    ,SM360    ,
SM332    ,SM327    ,
SM327    ,SM356    ,
SM327    ,SM323    ,
SM323    ,SM351    ,
SM323    ,SM319    ,
SM319    ,SM345    ,
SM319    ,SM315    ,
SM315    ,SM340    ,
SM315    ,SM309    ,
SM309    ,SM335    ,
SM309    ,SM303    ,
SM303    ,SM329    ,
SM303    ,SM299    ,
SM299    ,SM325    ,
SM299    ,SM295    ,
SM295    ,SM320    ,
SM295    ,SM291    ,
SM291    ,SM317    ,
SM291    ,SM288    ,
SM288    ,SM311    ,
SM288    ,SM285    ,
SM285    ,SM305    ,
SM285    ,SM282    ,
SM282    ,SM300    ,
SM282    ,SM279    ,
SM279    ,SM296    ,
SM279    ,SM276    ,
SM276    ,SM292    ,
SM276    ,SM274    ,
SM274    ,SM289    ,
SM274    ,SM271    ,
SM271    ,SM286    ,
SM271    ,SM268    ,
SM268    ,SM283    ,
SM268    ,SM266    ,
SM266    ,SM280    ,
SM266    ,SM264    ,
SM264    ,SM277    ,
SM264    ,SM262    ,
SM262    ,SM275    ,
SM262    ,SM260    ,
SM260    ,SM273    ,
SM260    ,SM256    ,
SM256    ,SM269    ,
SM256    ,SM254    ,
SM254    ,SM267    ,
SM254    ,SM252    ,
SM16     ,SM24     ,
SM24     ,SM46     ,
SM216    ,SM224    ,
SM216    ,SM243    ,
SM216    ,SM207    ,
SM207    ,SM241    ,
SM207    ,SM196    ,
SM196    ,SM239    ,
SM196    ,SM193    ,
SM193    ,SM237    ,
SM193    ,SM183    ,
SM183    ,SM235    ,
SM183    ,SM233    ,
SM183    ,SM171    ,
SM171    ,SM226    ,
SM171    ,SM160    ,
SM160    ,SM191    ,
SM154    ,SM169    ,
SM154    ,SM182    ,
SM154    ,SM146    ,
SM146    ,SM182    ,
SM146    ,SM144    ,
SM144    ,SM206    ,
SM144    ,SM140    ,
SM140    ,SM203    ,
SM140    ,SM135    ,
SM135    ,SM200    ,
SM135    ,SM134    ,
SM102    ,SM118    ,
SM102    ,SM158    ,
SM102    ,SM101    ,
SM101    ,SM168    ,
SM101    ,SM98     ,
SM88     ,SM91     ,
SM88     ,SM84     ,
SM80     ,SM84     ,
SM80     ,SM72     ,
SM72     ,SM129    ,
SM72     ,SM70     ,
SM70     ,SM119    ,
SM70     ,SM65     ,
SM65     ,SM112    ,
SM65     ,SM63     ,
SM63     ,SM105    ,
SM63     ,SM60     ,
SM60     ,SM99     ,
SM60     ,SM56     ,
SM56     ,SM52     ,
SM52     ,SM49     ,
SM49     ,SM87     ,
SM49     ,SM43     ,
SM43     ,SM81     ,
SM43     ,SM39     ,
SM39     ,SM58     ,
SM39     ,SM38     ,
SM39     ,SM32     ,
SM32     ,SM38     ,
SM32     ,SM54     ,
SM32     ,SM28     ,
SM28     ,SM50     ,
SM28     ,SM23     ,
SM23     ,SM42     ,
SM23     ,SM20     ,
SM20     ,SM42     ,
SM20     ,SM37     ,
SM20     ,SM18     ,
SM18     ,SM37     ,
SM18     ,SM31     ,
SM18     ,SM15     ,
SM15     ,SM31     ,
SM15     ,SM13     ,
SM13     ,SM26     ,
SM13     ,SM10     ,
SM10     ,SM22     ,
SM10     ,SM12     ,
SM3      ,SM4      ,
SM3      ,SM19     ,
SM17     ,SM19     ,
SM19     ,SM21     ,
SM19     ,SM45     ,
SM45     ,SM21     ,
SM51     ,SM25     ,
SM51     ,SM55     ,
SM124    ,SM141    ,
SM198    ,SM150    ,
SM247    ,SM249    ,
SM516    ,SM541    ,
SM741    ,SM725    ,
SM741    ,SM852    ,
SM5200   ,SM5297   ,
SM5200   ,SM5274   ,
SM5200   ,SM5237   ,
SM5237   ,SM5274   ,
SM5274   ,SM5297   ,
SM5297   ,SM5321   ,
SM5321   ,SM5352   ,
SM5898   ,SM5954   ,
SM7309   ,SM7221   ,
SM7309   ,SM7397   ,
SM7397   ,SM7491   ,
SM7491   ,SM7521   ,
SM7491   ,SM7630   ,
SM7630   ,SM7801   ,
SM7801   ,SM7936   ,
SM7936   ,SM8053   ,
SM8053   ,SM8168   ,
SM8168   ,SM8270   ,
SM8270   ,SM8408   ,
SM8264   ,SM8172   ,
SM8264   ,SM8302   ,
SM8963   ,SM8915   ,
SM8963   ,SM9046   ,
SM9046   ,SM9135   ,
SM9135   ,SM9223   ,
SM9223   ,SM9302   ,
SM9302   ,SM9582   ,
SM9302   ,SM9380   ,
SM9380   ,SM9582   ,
SM9582   ,SM9767   ,
SM10381  ,SM10430  ,
SM10381  ,SM10335  ,
SM10784  ,SM10628  ,
SM14532  ,SM14346  ,
SM14532  ,SM14404  ,
SM14532  ,SM14526  ,
SM16534  ,SM16413  ,
SM16893  ,SM16888  ,
SM16893  ,SM16875  ,
SM17232  ,SM17141  ,
SM17232  ,SM17296  ,
SM17296  ,SM17370  ,
SM17370  ,SM17508  ,
SM17508  ,SM17663  ,
SM17663  ,SM17820  ,
SM17649  ,SM17749  ,
SM18927  ,SM18689  ,
SM18927  ,SM18907  ,
SM19029  ,SM18907  ,
SM19029  ,SM19267  ,
SM19267  ,SM19451  ,
SM19451  ,SM19443  ,
SM19451  ,SM19610  ,
SM19610  ,SM19744  ,
SM19744  ,SM19939  ,
SM19939  ,SM20114  ,
SM20114  ,SM20365  ,
SM20365  ,SM20584  ,
SM20584  ,SM20799  ,
SM20799  ,SM20976  ,
SM20976  ,SM21146  ,
SM21146  ,SM21327  ,
SM21327  ,SM21489  ,
SM21489  ,SM21668  ,
SM21668  ,SM21842  ,
SM21842  ,SM21993  ,
SM21993  ,SM22171  ,
SM22171  ,SM22347  ,
SM22347  ,SM22537  ,
SM22537  ,SM22644  ,
SM24705  ,SM24553  ,
SM24705  ,SM24712  ,
SM24712  ,SM24563  ,
SM24712  ,SM24722  ,
SM25282  ,SM25292  ,
SM25292  ,SM25321  ,
SM25321  ,SM25343  ,
SM25343  ,SM25390  ,
SM25929  ,SM25831  ,
SM25929  ,SM26098  ,
SM26098  ,SM26294  ,
SM26294  ,SM26463  ,
SM26463  ,SM26610  ,
SM26610  ,SM26764  ,
SM26764  ,SM26964  ,
SM26964  ,SM27267  ,
SM27267  ,SM27484  ,
SM27443  ,SM27702  ,
SM27702  ,SM27855  ,
SM27855  ,SM27990  ,
SM27990  ,SM28245  ,
SM28245  ,SM28500  ,
SM28500  ,SM28632  ,
SM28581  ,SM28683  ,
SM28683  ,SM28791  ,
SM29245  ,SM29117  ,
SM29519  ,SM29353  ,
SM29519  ,SM29641  ,
SM29641  ,SM29738  ,
SM30500  ,SM30508  ,
SM30500  ,SM30491  ,
SM30491  ,SM30481  ,
SM30481  ,SM30804  ,
SM30804  ,SM30777  ,
SM37106  ,SM37034  ,
SM37988  ,SM38000  ,
SM40301  ,SM40213  ,
SM40301  ,SM40323  ,
SM40301  ,SM40397  ,
SM40397  ,SM40527  ,
SM40527  ,SM40665  ,
SM40665  ,SM40832  ,
SM40832  ,SM40946  ,
SM40946  ,SM41041  ,
SM41041  ,SM41130  ,
SM41130  ,SM41229  ,
SM41229  ,SM41326  ,
SM41326  ,SM41417  ,
SM41417  ,SM41481  ,
SM41481  ,SM41563  ,
SM41563  ,SM41664  ,
SM41664  ,SM41794  ,
SM41794  ,SM41880  ,
SM41880  ,SM41963  ,
SM41963  ,SM42055  ,
SM42055  ,SM42142  ,
SM42142  ,SM42236  ,
SM42236  ,SM42316  ,
SM42386  ,SM42479  ,
SM43989  ,SM43894  ,
SM44568  ,SM44379  ,
SM44568  ,SM44747  ,
SM44747  ,SM44943  ,
SM44943  ,SM45082  ,
SM45082  ,SM45209  ,
SM45209  ,SM45372  ,
SM45372  ,SM45662  ,
SM46119  ,SM46020  ,
SM46536  ,SM46351  ,
SM46536  ,SM46542  ,
SM46536  ,SM46722  ,
SM46722  ,SM46733  ,
SM46722  ,SM47100  ,
SM46560  ,SM46639  ,
SM47100  ,SM47015  ,
SM47100  ,SM47208  ,
SM47208  ,SM47278  ,
SM47725  ,SM47823  ,
SM50247  ,SM50022  ,
SM50247  ,SM50491  ,
SM50491  ,SM50702  ,
SM50702  ,SM50900  ,
SM50900  ,SM51098  ,
SM51098  ,SM51362  ,
SM51362  ,SM51628  ,
SM51628  ,SM51642  ,
SM51628  ,SM51831  ,
SM51831  ,SM52026  ,
SM52026  ,SM52250  ,
SM52250  ,SM52450  ,
SM52450  ,SM52691  ,
SM52691  ,SM52882  ,
SM52882  ,SM53072  ,
SM53072  ,SM53271  ,
SM53271  ,SM53387  ,
SM53387  ,SM53423  ,
SM53387  ,SM53482  ,
SM53482  ,SM53423  ,
SM53446  ,SM53423  ,
SM53446  ,SM53478  ,
SM53478  ,SM53510  ,
SM54114  ,SM54020  ,
SM54114  ,SM54269  ,
SM54269  ,SM54410  ,
SM54410  ,SM54512  ,
SM54512  ,SM54642  ,
SM54642  ,SM54749  ,
SM54749  ,SM54858  ,
SM54858  ,SM54992  ,
SM54992  ,SM55011  ,
SM54992  ,SM55108  ,
SM55108  ,SM55246  ,
SM55246  ,SM55360  ,
SM55360  ,SM55459  ,
SM55459  ,SM55640  ,
SM56447  ,SM56465  ,
SM57634  ,SM57545  ,
SM57896  ,SM57782  ,
SM57896  ,SM58060  ,
SM58060  ,SM58188  ,
SM58188  ,SM58201  ,
SM58188  ,SM58295  ,
SM58295  ,SM58387  ,
SM58387  ,SM58494  ,
SM58899  ,SM58923  ,
SM58899  ,SM60028  ,
SM58899  ,SM58876  ,
SM58876  ,SM60028  ,
SM60028  ,SM60057  ,
SM60028  ,SM61038  ,
SM61038  ,SM61081  ,
SM62155  ,SM62032  ,
SM62390  ,SM62463  ,
SM63896  ,SM63818  ,
SM63896  ,SM64375  ,
SM64375  ,SM64372  ,
SM64904  ,SM64854  ,
SM65432  ,SM65419  ,
SM65432  ,SM65546  ,
SM65432  ,SM65443  ,
SM65432  ,SM65403  ,
SM65403  ,SM65443  ,
SM65403  ,SM65546  ,
SM65403  ,SM65641  ,
SM67026  ,SM67100  ,
SM69282  ,SM69215  ,
SM69282  ,SM69325  ,
SM69434  ,SM69325  ,
SM69434  ,SM69338  ,
SM69434  ,SM69735  ,
SM69735  ,SM69566  ,
SM69735  ,SM70773  ,
SM70773  ,SM70887  ,
SM70887  ,SM70986  ,
SM71340  ,SM71382  ,
SM71836  ,SM71720  ,
SM71836  ,SM71977  ,
SM71977  ,SM72115  ,
SM72115  ,SM72244  ,
SM72244  ,SM72379  ,
SM72379  ,SM72498  ,
SM72498  ,SM72635  ,
SM72635  ,SM72766  ,
SM72766  ,SM72937  ,
SM72766  ,SM72849  ,
SM72849  ,SM72937  ,
SM72849  ,SM72924  ,
SM73183  ,SM73059  ,
SM73183  ,SM72937  ,
SM72937  ,SM72924  ,
SM72924  ,SM73059  ,
SM72937  ,SM72956  ,
SM72956  ,SM72985  ,
SM72985  ,SM73006  ,
SM74169  ,SM74002  ,
SM74169  ,SM74262  ,
SM74169  ,SM74341  ,
SM74341  ,SM74427  ,
SM74341  ,SM74518  ,
SM74518  ,SM74532  ,
SM74518  ,SM74702  ,
SM74518  ,SM74730  ,
SM74730  ,SM74849  ,
SM74730  ,SM74915  ,
SM74915  ,SM75059  ,
SM75457  ,SM75059  ,
SM75457  ,SM75469  ,
SM75469  ,SM75479  ,
SM75479  ,SM75488  ,
SM76393  ,SM76402  ,
